0,Brand,Price,Body,Mileage,EngineV,Engine Type,Registration,Year,Model
2718,Mercedes-Benz,NA,vagon,100,3,Diesel,yes,2014,CLS 350
2719,BMW,17500,crossover,210,3,Diesel,yes,2005,X5
2720,Audi,33000,crossover,60,2,Petrol,yes,2011,Q5
2721,Volkswagen,11999,sedan,240,1.6,Petrol,yes,2010,Jetta
2722,Toyota,14700,sedan,141,3.5,Petrol,yes,2008,Camry
2723,Audi,2600,vagon,253,1.8,Gas,no,1997,A4
2724,BMW,10900,sedan,375,4.4,Gas,yes,2001,740
2725,Toyota,99999,crossover,0,4.5,Diesel,yes,2016,Land Cruiser 200
2726,Toyota,3900,hatch,160,1,Petrol,yes,1999,Yaris
2727,Renault,5700,van,275,1.9,Diesel,yes,2002,Trafic
2728,Audi,90999,sedan,4,3,Diesel,yes,2015,A8
2729,Mercedes-Benz,25500,sedan,137,2.2,Diesel,yes,2012,E-Class
2730,BMW,3300,sedan,360,2.5,Petrol,yes,1992,525
2731,Toyota,28700,crossover,80,3.5,Gas,yes,2012,Highlander
2732,Volkswagen,9300,van,200,1.6,Diesel,yes,2011,Caddy
2733,Toyota,9400,sedan,148,1.8,Gas,yes,2008,Avensis
2734,Audi,23000,crossover,180,3.6,Gas,yes,2007,Q7
2735,BMW,4500,sedan,370,4,Petrol,yes,1993,540
2736,Mitsubishi,23900,crossover,1,1.8,Petrol,yes,2015,ASX
2737,Mercedes-Benz,107999,crossover,0,3,Diesel,yes,2016,GLS 350
2738,Volkswagen,12900,sedan,157,1.8,Gas,yes,2008,Passat B6
2739,Mercedes-Benz,14900,van,211,2.2,Other,yes,2012,Vito
2740,Volkswagen,15900,other,160,1.8,Petrol,yes,2010,Passat B6
2741,Volkswagen,9300,van,154,2,Gas,yes,2010,Caddy
2742,Renault,1900,vagon,200,2,Gas,yes,1987,25
2743,Mercedes-Benz,7000,other,260,2.2,Diesel,yes,2000,Vito
2744,Mitsubishi,14700,crossover,240,3.2,Diesel,yes,2006,Pajero Wagon
2745,Mercedes-Benz,160000,other,8,4.6,Petrol,yes,2015,S 500
2746,Toyota,21800,crossover,63,2,Petrol,yes,2013,Rav 4
2747,Audi,68000,crossover,20,3,Petrol,yes,2014,Q5
2748,Mercedes-Benz,7000,sedan,370,2.2,Petrol,yes,1995,E-Class
2749,Mercedes-Benz,70000,other,21,6,Petrol,yes,2008,S 600
2750,Volkswagen,22000,sedan,65,2,Petrol,yes,2012,Passat B7
2751,Mercedes-Benz,18900,other,50,3.5,Petrol,yes,2005,SLK 350
2752,BMW,9700,sedan,267,2,Diesel,yes,2002,320
2753,Volkswagen,4850,vagon,300,1.9,Diesel,yes,1998,Golf III
2754,Mercedes-Benz,8700,other,260,2.2,Diesel,yes,2003,Sprinter 213
2755,Toyota,14700,sedan,139,3.5,Petrol,yes,2008,Camry
2756,Volkswagen,23999,sedan,1,1.6,Diesel,yes,2016,Jetta
2757,Mitsubishi,24500,crossover,11,2.5,Diesel,yes,2012,Pajero Sport
2758,Mercedes-Benz,23500,van,161,2.2,Diesel,yes,2011,Vito
2759,Volkswagen,10000,van,160,1.6,Diesel,yes,2012,Caddy
2760,Volkswagen,9700,van,255,2.5,Diesel,yes,2002,T4 (Transporter)
2761,Renault,7000,vagon,280,1.5,Diesel,yes,2005,Megane
2762,Renault,1550,other,245,2,Petrol,no,1998,Megane
2763,Audi,15000,sedan,38,NA,Diesel,no,2015,A5
2764,Mercedes-Benz,47600,van,0,2.2,Diesel,yes,2016,Vito
2765,Toyota,27000,other,105,2.5,Diesel,yes,2013,Hilux
2766,BMW,65000,crossover,0,2.5,Diesel,yes,2016,X5
2767,BMW,29999,sedan,130,NA,Petrol,yes,2009,750
2768,Renault,20007,sedan,2,1.5,Diesel,yes,2015,Fluence
2769,Volkswagen,15500,crossover,167,3.2,Petrol,yes,2006,Touareg
2770,Volkswagen,3999,hatch,152,1,Petrol,yes,2000,Lupo
2771,BMW,19990,sedan,1,2,Diesel,yes,2008,320
2772,Mercedes-Benz,38000,sedan,42,1.6,Petrol,yes,2014,C-Class
2773,Mercedes-Benz,NA,crossover,0,3,Petrol,yes,2016,GLE-Class
2774,Volkswagen,20477.54,van,1,1.6,Diesel,yes,2015,Caddy
2775,Volkswagen,9650,vagon,200,1.4,Gas,yes,2009,Passat B6
2776,BMW,37500,crossover,115,3,Diesel,yes,2008,X5 M
2777,Mercedes-Benz,12700,van,193,2.2,Diesel,yes,2011,Vito
2778,BMW,NA,sedan,259,3,Diesel,yes,2001,330
2779,Toyota,4500,hatch,207,1.3,Petrol,yes,1995,Corolla
2780,Mercedes-Benz,2400,sedan,3,3,Diesel,yes,1998,E-Class
2781,Mercedes-Benz,6999,sedan,330,2,Petrol,yes,1997,200
2782,Volkswagen,8900,van,169,1.9,Diesel,yes,2008,Caddy
2783,Mitsubishi,7999,sedan,78,1.5,Gas,yes,2011,Lancer X
2784,Volkswagen,13500,van,124,2,Diesel,yes,2013,T6 (Transporter) 
2785,Audi,1999,sedan,400,1.6,Diesel,yes,1986,80
2786,Mercedes-Benz,109999,crossover,1,3,Diesel,yes,2016,GLS 350
2787,Mercedes-Benz,14100,van,138,2.2,Diesel,yes,2009,Vito
2788,Volkswagen,4600,other,290,1.9,Diesel,yes,1995,T4 (Transporter) 
2789,Mercedes-Benz,3250,sedan,250,4,Diesel,no,2002,S 400
2790,Mercedes-Benz,19500,sedan,157,3.5,Petrol,yes,2006,S 350
2791,Audi,2300,vagon,25,2.5,Diesel,no,1999,A6
2792,Toyota,11700,sedan,131,2.4,Petrol,yes,2007,Camry
2793,Audi,7000,vagon,210,3,Diesel,no,2006,A6
2794,BMW,6950,sedan,320,4.4,Gas,yes,1997,740
2795,Mitsubishi,4500,sedan,300,1.6,Gas,yes,2000,Carisma
2796,Renault,12500,vagon,150,1.5,Diesel,yes,2011,Kangoo
2797,BMW,2200,sedan,290,2.5,Gas,yes,1997,525
2798,Renault,10750,hatch,136,1.5,Diesel,yes,2011,Megane
2799,Mitsubishi,8400,sedan,91,1.5,Petrol,yes,2009,Lancer X
2800,Volkswagen,28500,sedan,50,2,Petrol,yes,2013,Passat B7
2801,BMW,44800,sedan,63,4.4,Petrol,yes,2012,750
2802,Toyota,11707.8,hatch,1,1,Petrol,yes,2016,Yaris
2803,Toyota,NA,sedan,21,2.5,Petrol,yes,2015,Camry
2804,BMW,32500,sedan,131,2,Diesel,yes,2010,520
2805,Renault,10500,vagon,165,1.5,Diesel,yes,2012,Megane
2806,Mercedes-Benz,11999,other,215,2.2,Diesel,yes,2007,Vito
2807,Mercedes-Benz,20300,sedan,198,1.8,Gas,yes,2011,E-Class
2808,BMW,6100,sedan,205,1.8,Petrol,yes,2001,316
2809,Volkswagen,12300,other,248,1.9,Diesel,yes,2010,T5 (Transporter)
2810,Mercedes-Benz,2400,sedan,237,3.8,Petrol,yes,1983,S 350
2811,Toyota,11750,sedan,69,1.6,Petrol,yes,2013,Corolla
2812,BMW,52300,sedan,55,3,Diesel,yes,2013,530
2813,Audi,30900,crossover,70,2,Petrol,yes,2012,Q3
2814,Volkswagen,5200,van,235,2,Diesel,yes,2005,Caddy
2815,BMW,26800,sedan,47,2,Petrol,yes,2013,320
2816,Volkswagen,74000,crossover,1,3,Diesel,yes,2015,Touareg
2817,Renault,10700,van,150,1.9,Diesel,yes,2006,Trafic
2818,Mercedes-Benz,17500,vagon,113,2.2,Diesel,yes,2010,C-Class
2819,Toyota,30800,crossover,56,2.7,Gas,yes,2011,Land Cruiser Prado
2820,Volkswagen,2800,hatch,140,1.4,Petrol,no,2002,Golf IV
2821,Mercedes-Benz,12600,sedan,123,3.2,Petrol,yes,2000,S 320
2822,Volkswagen,17500,sedan,144,1.4,Petrol,yes,2012,Passat CC
2823,Toyota,68000,crossover,67,4.5,Diesel,yes,2012,Land Cruiser 200
2824,Toyota,34000,crossover,44,3.5,Petrol,yes,2012,Highlander
2825,Toyota,28900,crossover,20,2.5,Petrol,yes,2013,Rav 4
2826,Volkswagen,9900,van,230,1.9,Diesel,yes,2008,T5 (Transporter) 
2827,Toyota,46500,other,4,3,Diesel,yes,2016,Hilux
2828,BMW,24700,other,85,4.4,Petrol,yes,2004,645
2829,Volkswagen,3400,van,175,1.4,Petrol,yes,2003,Caddy
2830,Mitsubishi,7700,sedan,139,1.5,Petrol,yes,2008,Lancer X
2831,Toyota,19000,crossover,263,4.2,Diesel,yes,2001,Land Cruiser 100
2832,Mercedes-Benz,NA,sedan,62,3,Diesel,yes,2013,S 350
2833,BMW,3500,sedan,185,2,Diesel,no,2002,320
2834,Volkswagen,14800,other,177,2,Diesel,yes,2012,T5 (Transporter) 
2835,Mitsubishi,36000,crossover,0,2.4,Petrol,yes,2016,Outlander
2836,Volkswagen,13995,van,147,1.6,Diesel,yes,2013,Touran
2837,Toyota,9900,sedan,130,2.3,Gas,yes,2006,Camry
2838,Mitsubishi,7500,hatch,138,1.3,Petrol,yes,2008,Colt
2839,Volkswagen,24800,sedan,2,1.6,Diesel,yes,2016,Jetta
2840,Renault,7100,hatch,127,2,Gas,yes,2006,Laguna
2841,Toyota,45000,crossover,80,4,Petrol,yes,2013,Land Cruiser Prado
2842,Mercedes-Benz,2499,sedan,300,3,Diesel,no,1999,E-Class
2843,Mitsubishi,9500,sedan,136,2,Petrol,yes,2008,Lancer X
2844,BMW,21000,sedan,186,3,Petrol,yes,2007,530
2845,Volkswagen,11450,van,140,2,Diesel,yes,2010,Caddy
2846,Volkswagen,66346,crossover,0,3,Diesel,yes,2016,Touareg
2847,Volkswagen,8200,hatch,164,1.4,Petrol,yes,2008,Polo
2848,BMW,11700,sedan,316,NA,Diesel,yes,2001,730
2849,Renault,4599,van,190,1.5,Diesel,yes,2003,Kangoo
2850,Volkswagen,8900,sedan,62,1.6,Petrol,yes,2012,Polo
2851,Toyota,13900,hatch,79,1.6,Gas,yes,2012,Auris
2852,BMW,5500,sedan,200,3.5,Gas,yes,1998,535
2853,Mercedes-Benz,5500,sedan,360,2,Gas,yes,1994,E-Class
2854,BMW,14500,sedan,215,NA,Petrol,yes,2006,525
2855,Audi,3300,sedan,300,1.8,Gas,yes,1987,80
2856,Volkswagen,5950,van,213,1.6,Gas,yes,2008,Caddy
2857,Mitsubishi,18999,crossover,173,3.8,Gas,yes,2008,Pajero Wagon
2858,Mercedes-Benz,124000,crossover,0,3,Petrol,yes,2016,GLS 400
2859,Volkswagen,11500,sedan,130,2,Diesel,yes,2008,Passat B6
2860,Mercedes-Benz,4500,sedan,240,3.2,Other,no,2005,C-Class
2861,BMW,34900,crossover,35,3,Petrol,yes,2011,X3
2862,Mitsubishi,12999,crossover,84,2.4,Petrol,yes,2009,Outlander XL
2863,Toyota,20900,crossover,180,4.7,Gas,yes,2004,Land Cruiser 100
2864,Audi,NA,sedan,370,2.6,Other,yes,1997,A6
2865,Mercedes-Benz,26900,sedan,150,5.5,Petrol,yes,2008,S 550
2866,Volkswagen,49999,van,59,2,Diesel,yes,2014,Multivan
2867,Mercedes-Benz,4000,crossover,287,4,Diesel,no,2003,ML 400
2868,Volkswagen,52300,crossover,19,3,Diesel,yes,2014,Touareg
2869,Mercedes-Benz,29500,sedan,37,1.8,Petrol,yes,2012,E-Class
2870,Volkswagen,19100,other,120,1.4,Petrol,yes,2012,Scirocco
2871,BMW,45500,other,26,2,Diesel,yes,2015,520
2872,Toyota,4000,sedan,243,2,Gas,yes,1987,Mark II
2873,BMW,7200,sedan,255,2.8,Petrol,yes,1998,328
2874,Volkswagen,1900,vagon,504,1.6,Gas,yes,1988,Passat B2
2875,BMW,24700,vagon,142,2,Diesel,yes,2012,520
2876,Toyota,21000,crossover,74,2,Petrol,yes,2011,Rav 4
2877,Mitsubishi,14500,crossover,90,3,Petrol,yes,2008,Pajero Wagon
2878,Mercedes-Benz,13800,sedan,222,3,Gas,yes,2007,E-Class
2879,Volkswagen,25999,sedan,60,1.8,Petrol,yes,2014,Passat B7
2880,Volkswagen,9555,sedan,174,2,Petrol,yes,2007,Passat B6
2881,Renault,9700,van,152,2,Diesel,yes,2010,Trafic
2882,Renault,11700,van,150,2.3,Diesel,yes,2012,Master
2883,Volkswagen,5300,vagon,259,1.6,Gas,yes,1995,Passat B4
2884,Toyota,8700,hatch,140,NA,Petrol,yes,2008,Auris
2885,Audi,22500,sedan,159,5.2,Petrol,yes,2008,S8
2886,Renault,8300,van,221,1.5,Diesel,yes,2009,Kangoo
2887,Volkswagen,4900,van,198,1.6,Petrol,no,2004,Touran
2888,Volkswagen,2850,vagon,450,1.6,Diesel,yes,1988,Passat B2
2889,Volkswagen,4999,van,225,NA,Other,no,2003,Caravelle
2890,BMW,8100,sedan,245,2,Diesel,no,2007,320
2891,Volkswagen,4400,sedan,290,1.8,Gas,yes,1997,Vento
2892,BMW,9500,crossover,110,3,Diesel,no,2008,X6
2893,Audi,9500,vagon,160,2.7,Gas,yes,2003,A6 Allroad
2894,Toyota,4350,sedan,35,2.2,Gas,yes,1999,Camry
2895,Volkswagen,10000,van,224,2.5,Diesel,yes,2006,T5 (Transporter)
2896,BMW,65000,crossover,58,4.4,Petrol,yes,2014,X5
2897,Toyota,1750,hatch,270,1.6,Petrol,yes,1985,Corolla
2898,Renault,8200,hatch,79,1.6,Petrol,yes,2008,Laguna
2899,Volkswagen,22000,crossover,98,2,Diesel,yes,2013,Tiguan
2900,Volkswagen,13300.95,sedan,0,1.6,Petrol,yes,2016,Polo
2901,Volkswagen,9300,vagon,150,2,Petrol,yes,2008,Passat B6
2902,Audi,12000,sedan,9,NA,Petrol,no,2015,A4
2903,Volkswagen,6700,van,300,2.4,Diesel,yes,2000,T4 (Transporter)
2904,Mercedes-Benz,3900,sedan,385,1.8,Petrol,yes,1995,C-Class
2905,Mercedes-Benz,2150,sedan,360,2.9,Diesel,no,1997,E-Class
2906,Renault,11111,vagon,190,1.5,Diesel,yes,2011,Laguna
2907,Renault,7500,other,160,2,Gas,yes,2006,Scenic
2908,BMW,99999,other,0,3,Petrol,yes,2016,640
2909,Volkswagen,20500,hatch,56,2,Diesel,yes,2014,Golf VII
2910,Mercedes-Benz,119000,sedan,27,3,Diesel,yes,2014,S 350
2911,Mitsubishi,40800,crossover,0,2.4,Diesel,yes,2016,Pajero Sport
2912,Renault,10700,van,265,2,Diesel,yes,2007,Trafic
2913,Volkswagen,69990,van,1,2,Diesel,yes,2015,Multivan
2914,Mercedes-Benz,NA,other,24,4.7,Petrol,yes,2014,S 500
2915,Volkswagen,12500,sedan,128,2,Petrol,yes,2007,Passat B6
2916,Audi,15000,vagon,154,2,Diesel,yes,2008,A6
2917,Mitsubishi,6300,sedan,126,1.6,Petrol,yes,2006,Lancer
2918,Renault,13500,hatch,10,1.6,Petrol,yes,2014,Megane
2919,Toyota,9700,sedan,130,NA,Petrol,yes,2008,Corolla
2920,Renault,NA,vagon,177,1.5,Diesel,yes,2007,Megane
2921,Volkswagen,1900,sedan,297,1.6,Petrol,yes,1987,Jetta
2922,Volkswagen,17800,crossover,210,3,Diesel,yes,2005,Touareg
2923,Volkswagen,10000,van,71,1.2,Petrol,yes,2013,Caddy
2924,Volkswagen,10800,other,146,1.6,Diesel,yes,2012,Caddy
2925,Mercedes-Benz,10900,sedan,360,5,Gas,yes,2001,S 500
2926,Volkswagen,15000,vagon,69,1.4,Petrol,yes,2012,Touran
2927,Volkswagen,9850,sedan,110,2,Petrol,yes,2006,Passat B6
2928,Mitsubishi,8500,crossover,320,3,Gas,yes,2000,Pajero Sport
2929,Volkswagen,14900,vagon,170,1.6,Diesel,yes,2011,Passat B7
2930,Mitsubishi,11500,sedan,72,2.4,Petrol,yes,2006,Lancer Evolution
2931,Audi,8500,sedan,247,2.5,Diesel,yes,2001,A6
2932,Mitsubishi,12900,sedan,40,2,Petrol,yes,2013,Lancer Evolution
2933,Mitsubishi,30500,sedan,72,2,Petrol,yes,2006,Lancer Evolution
2934,Audi,13900,sedan,150,NA,Petrol,yes,2006,A8
2935,Mercedes-Benz,43500,other,51,3,Diesel,yes,2014,E-Class
2936,BMW,30500,sedan,73,2,Petrol,yes,2013,520
2937,Mercedes-Benz,1650,sedan,257,1.8,Gas,no,1995,CL 180
2938,Renault,9300,vagon,184,1.5,Diesel,yes,2011,Megane
2939,Mercedes-Benz,30500,sedan,89,6.3,Petrol,yes,2008,CLS 63 AMG
2940,Mercedes-Benz,16300,van,175,2.2,Diesel,yes,2010,Vito
2941,Renault,5750,crossover,225,2,Gas,yes,2003,Scenic
2942,Mercedes-Benz,54500,sedan,29,3,Diesel,yes,2012,CLS 350
2943,Mercedes-Benz,11500,van,209,2.2,Diesel,yes,2008,Vito
2944,Mercedes-Benz,53500,crossover,46,5.5,Petrol,yes,2008,G 500
2945,Renault,11300,van,183,2,Diesel,yes,2011,Trafic
2946,Volkswagen,13900,crossover,156,2,Diesel,yes,2012,T6 (Transporter) 
2947,Audi,14300,sedan,175,3,Petrol,yes,2006,A6
2948,Volkswagen,7500,van,280,1.6,Diesel,yes,2011,Caddy
2949,Volkswagen,55555,van,63,2,Diesel,yes,2013,Multivan
2950,Volkswagen,6999,hatch,195,1.4,Diesel,yes,2004,Golf V
2951,Mitsubishi,11499,van,98,2.4,Petrol,yes,2008,Grandis
2952,BMW,2850,sedan,214,1.9,Petrol,no,2000,318
2953,Renault,7150,van,118,1.5,Diesel,yes,2008,Kangoo
2954,Audi,25900,sedan,104,2.8,Petrol,yes,2010,A6
2955,Toyota,12500,hatch,75,1.4,Diesel,yes,2012,Yaris
2956,Mercedes-Benz,6200,van,196,2.2,Diesel,yes,2002,Vito
2957,Toyota,28700,crossover,92,3.5,Gas,yes,2012,Highlander
2958,Volkswagen,6000,van,419,2.4,Diesel,yes,1995,T4 (Transporter)
2959,Audi,44800,crossover,100,3,Diesel,yes,2014,Q7
2960,BMW,37000,crossover,186,5,Petrol,yes,2008,X6
2961,Audi,8000,sedan,234,2.4,Petrol,yes,1998,A6
2962,Volkswagen,21500,sedan,1,1.4,Petrol,yes,2015,Jetta
2963,BMW,4700,sedan,200,2.5,Petrol,yes,1995,525
2964,Mitsubishi,15500,crossover,102,3,Petrol,yes,2009,Outlander XL
2965,Renault,7900,van,149,1.5,Diesel,yes,2013,Kangoo
2966,Toyota,32000,sedan,22,2.5,Petrol,yes,2015,Camry
2967,BMW,26999,crossover,180,4.8,Gas,yes,2008,X5
2968,Toyota,7500,vagon,196,1.59,Petrol,yes,2003,Corolla Verso
2969,Mercedes-Benz,10999,van,191,2.2,Diesel,yes,2007,Vito
2970,Mitsubishi,7300,sedan,121,1.6,Gas,yes,2008,Lancer
2971,Mercedes-Benz,8000,van,280,2.2,Diesel,yes,2005,Vito
2972,Mitsubishi,17555,crossover,115,3,Gas,yes,2008,Pajero Wagon
2973,Volkswagen,38000,crossover,189,3,Diesel,yes,2012,Touareg
2974,BMW,15400,vagon,179,2,Diesel,yes,2007,520
2975,Volkswagen,10200,van,137,1.9,Diesel,yes,2008,Caddy
2976,Mercedes-Benz,7900,van,234,2.2,Diesel,yes,2002,Vito
2977,Mitsubishi,6700,sedan,161,1.6,Gas,yes,2006,Lancer
2978,Mercedes-Benz,30000,other,176,5.5,Petrol,yes,2003,E-Class
2979,Volkswagen,11000,vagon,210,1.9,Diesel,yes,2008,Touran
2980,Mercedes-Benz,38500,sedan,56,2.2,Diesel,yes,2014,CLA-Class
2981,Mercedes-Benz,7600,van,280,2.2,Diesel,yes,2001,Vito
2982,Volkswagen,8900,hatch,90,1.9,Diesel,yes,2009,Golf V
2983,Toyota,23400,crossover,120,4,Petrol,yes,2007,Land Cruiser Prado
2984,Audi,37000,sedan,37,2.8,Petrol,yes,2012,A6
2985,Renault,5600,vagon,151,1.5,Diesel,yes,2006,Kangoo
2986,Volkswagen,18900,sedan,75,1.8,Petrol,yes,2011,Passat B7
2987,Mercedes-Benz,15900,vagon,219,3,Diesel,yes,2007,E-Class
2988,Mercedes-Benz,15200,sedan,170,2.8,Gas,yes,2007,E-Class
2989,Volkswagen,20700,vagon,74,2,Diesel,yes,2013,Passat B7
2990,BMW,8200,sedan,210,3.5,Petrol,yes,1999,735
2991,Mercedes-Benz,NA,crossover,0,3,Diesel,yes,2016,GLS 350
2992,Mitsubishi,5400,van,300,1.6,Petrol,yes,2002,Space Star
2993,BMW,NA,crossover,0,3,Diesel,yes,2016,X5
2994,Mitsubishi,11700,sedan,82,1.5,Gas,yes,2010,Lancer X
2995,Mitsubishi,12000,sedan,121,2.4,Gas,yes,2009,Galant
2996,Volkswagen,8100,sedan,198,1.6,Petrol,yes,2007,Jetta
2997,BMW,19999,sedan,290,4.8,Petrol,yes,2006,750
2998,Audi,32000,sedan,103,2,Diesel,yes,2013,A6
2999,Volkswagen,6200,van,340,1.8,Petrol,yes,1999,Sharan
3000,BMW,1500,sedan,270,2.5,Diesel,no,1992,525
3001,Volkswagen,17900,other,119,2,Diesel,yes,2012,T6 (Transporter)
3002,Mercedes-Benz,42500,sedan,140,5.5,Petrol,yes,2011,S 500
3003,BMW,4000,sedan,335,2,Diesel,no,1999,320
3004,Mitsubishi,13200,crossover,124,3,Gas,yes,2008,Pajero Sport
3005,Mercedes-Benz,24990,sedan,85,5.5,Petrol,yes,2008,S 500
3006,BMW,45200,crossover,68,3,Diesel,yes,2012,X5
3007,Toyota,18400,crossover,160,4.7,Gas,yes,2003,Land Cruiser 100
3008,Volkswagen,9500,van,212,1.9,Diesel,yes,2006,T5 (Transporter)
3009,Audi,25500,sedan,140,2.8,Petrol,yes,2012,A6
3010,Volkswagen,14999,crossover,200,4.2,Petrol,yes,2007,Touareg
3011,Volkswagen,10200,van,153,2.5,Diesel,yes,2007,T5 (Transporter)
3012,Mitsubishi,7900,sedan,238,2,Gas,yes,2008,Lancer X
3013,BMW,52222,hatch,3,2,Diesel,yes,2016,4 Series Gran Coupe
3014,Mitsubishi,9000,sedan,110,2,Petrol,yes,2008,Lancer X
3015,Audi,4200,vagon,215,2.5,Diesel,no,2003,A6
3016,Toyota,39500,other,100,4.5,Diesel,yes,2008,Land Cruiser 200
3017,BMW,9000,sedan,245,3,Diesel,yes,2001,730
3018,Mercedes-Benz,NA,crossover,35,3,Diesel,yes,2015,G 350
3019,Mercedes-Benz,12000,van,177,NA,Diesel,yes,2013,Vito
3020,Mercedes-Benz,23900,sedan,96,3.5,Petrol,yes,2009,S 350
3021,Mercedes-Benz,55000,crossover,128,3,Diesel,yes,2013,ML 350
3022,Mercedes-Benz,NA,crossover,0,3,Petrol,yes,2016,GLS 400
3023,Mercedes-Benz,11700,sedan,246,5,Petrol,yes,2004,S 500
3024,Mitsubishi,40990,crossover,0,2.4,Diesel,yes,2016,Pajero Sport
3025,BMW,42000,sedan,71,2.99,Petrol,yes,2011,535
3026,Renault,12100,crossover,138,2.5,Gas,yes,2008,Koleos
3027,Toyota,11400,sedan,118,1.4,Petrol,yes,2010,Corolla
3028,Audi,7000,vagon,320,1.9,Diesel,yes,1996,A4
3029,BMW,3500,hatch,1,2,Petrol,yes,2006,120
3030,Mitsubishi,23800,crossover,45,2.5,Diesel,yes,2015,Pajero Sport
3031,Mercedes-Benz,10550,other,128,NA,Other,yes,2011,Vito
3032,Mercedes-Benz,9500,other,220,2.2,Diesel,yes,2005,Vito
3033,BMW,37500,other,55,2,Petrol,yes,2014,428
3034,Renault,6000,van,1,1.9,Diesel,yes,2005,Trafic
3035,Mercedes-Benz,71999,crossover,0,2.2,Diesel,yes,2016,GLE-Class
3036,Mercedes-Benz,10150,other,190,2.2,Diesel,yes,2008,Vito
3037,Audi,8300,sedan,186,2.5,Diesel,yes,1996,A6
3038,BMW,2600,sedan,270,2,Diesel,no,1998,320
3039,Mercedes-Benz,3500,sedan,250,2.7,Diesel,no,2001,E-Class
3040,Mercedes-Benz,29900,crossover,86,3,Gas,yes,2010,GLK 300
3041,Volkswagen,19999,sedan,107,1.8,Petrol,yes,2011,Passat B7
3042,Volkswagen,6000,van,180,2,Diesel,yes,2008,Caddy
3043,Mercedes-Benz,10900,van,360,2.2,Other,yes,2006,Vito
3044,Volkswagen,9999,van,165,1.6,Diesel,yes,2012,Caddy
3045,BMW,3700,other,110,2.5,Petrol,yes,1983,323
3046,Volkswagen,12400,other,145,3.2,Petrol,yes,2007,Passat B6
3047,Audi,3500,sedan,354,2.5,Diesel,no,2000,A6
3048,BMW,20900,crossover,230,3,Diesel,yes,2006,X5
3049,Audi,4150,sedan,220,2.5,Diesel,no,1999,A8
3050,Volkswagen,4100,van,345,1.9,Diesel,no,2002,Sharan
3051,Volkswagen,11500,sedan,70,NA,Other,yes,2014,Polo
3052,Mercedes-Benz,28500,sedan,86,5.5,Petrol,yes,2007,S 500
3053,Toyota,18900,crossover,90,2,Petrol,yes,2010,Rav 4
3054,Mercedes-Benz,12500,van,167,2.2,Diesel,yes,2013,Vito
3055,Mercedes-Benz,5500,sedan,199,NA,Petrol,yes,2000,E-Class
3056,Renault,2700,other,160,2,Petrol,no,2001,Megane
3057,Audi,10200,sedan,120,2,Petrol,yes,2006,A4
3058,BMW,6900,sedan,238,3.5,Petrol,yes,1999,535
3059,Mitsubishi,13200,crossover,79,2.4,Gas,yes,2009,Outlander
3060,Mercedes-Benz,124999,crossover,0,3,Diesel,yes,2016,GLS 350
3061,BMW,4100,sedan,200,2.7,Petrol,yes,1988,525
3062,Mercedes-Benz,3200,sedan,229,2.7,Diesel,no,2001,E-Class
3063,Toyota,13699,crossover,160,2,Petrol,yes,2007,Rav 4
3064,Mitsubishi,5700,sedan,176,1.6,Petrol,yes,2004,Lancer
3065,Mercedes-Benz,6500,other,215,2.2,Diesel,yes,2000,Vito
3066,Volkswagen,44000,crossover,150,4.2,Diesel,yes,2011,Touareg
3067,BMW,37000,sedan,130,3,Petrol,yes,2011,535
3068,BMW,29500,crossover,189,3,Diesel,yes,2009,X5
3069,Audi,NA,hatch,243,2,Gas,yes,1987,100
3070,Mercedes-Benz,99000,van,5,1.6,Diesel,yes,2013,Viano
3071,Audi,2999,vagon,320,NA,Diesel,no,1999,A6
3072,Volkswagen,4900,sedan,350,2,Gas,yes,2000,Bora
3073,Renault,5950,sedan,277,1.5,Diesel,yes,2005,Megane
3074,Mercedes-Benz,18300,sedan,155,3,Petrol,yes,2007,C-Class
3075,Mercedes-Benz,4700,sedan,280,2.8,Petrol,yes,1993,E-Class
3076,Toyota,37500,crossover,115,5.7,Petrol,yes,2008,Land Cruiser 200
3077,Volkswagen,15000,van,230,2.5,Diesel,yes,2007,T5 (Transporter)
3078,Audi,2800,sedan,330,NA,Other,yes,1989,80
3079,Mercedes-Benz,6900,sedan,350,3,Diesel,yes,1994,E-Class
3080,Mercedes-Benz,8300,van,230,2.2,Diesel,yes,2004,Vito
3081,Renault,3600,van,199,1.9,Diesel,yes,2000,Kangoo
3082,Audi,2500,vagon,280,2.5,Other,no,1999,A6
3083,Toyota,NA,crossover,0,4.5,Diesel,yes,2016,Land Cruiser 200
3084,Volkswagen,40500,crossover,37,3,Diesel,yes,2012,Touareg
3085,Mercedes-Benz,85000,van,3,2.2,Diesel,yes,2016,V 250
3086,Audi,4800,sedan,341,2.8,Petrol,yes,1992,100
3087,Volkswagen,2500,sedan,440,1.6,Diesel,yes,1991,Jetta
3088,Mercedes-Benz,9500,vagon,180,3.2,Diesel,yes,2002,E-Class
3089,Toyota,12700,sedan,160,2.4,Gas,yes,2005,Camry
3090,Volkswagen,10799,van,128,1.9,Diesel,yes,2010,Caddy
3091,Audi,27300,other,150,4.2,Petrol,yes,2007,Q7
3092,Volkswagen,20500,hatch,800,2,Diesel,yes,2013,Golf VII
3093,Toyota,21999,other,65,2.5,Petrol,yes,2012,Camry
3094,Mercedes-Benz,14500,van,300,2.2,Diesel,yes,2005,Sprinter 313
